	diseaseId	diseaseName	diseaseType	diseaseClass	diseaseSemanticType	autism_subtype_broad	n_genes	is_autism	Degree_Centrality	Betweenness_Centrality	Degree
8721	C4014430	EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 21	disease		Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8722	C1833296	FRONTOTEMPORAL DEMENTIA, CHROMOSOME 3-LINKED	disease	C10;C18;F03	Disease or Syndrome	Not Autism	1	False	0.00058167716917111	0.0	6
8723	C1836076	Amyotrophic Lateral Sclerosis, Chmp2B-Related	disease	C10;C18	Disease or Syndrome	Not Autism	1	False	0.00058167716917111	0.0	6
8724	C4539783	SPERMATOGENIC FAILURE 18	disease		Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
8725	C4539798	CILIARY DYSKINESIA, PRIMARY, 37	disease		Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
8726	C0029294	Orofaciodigital Syndromes	disease	C05;C16	Disease or Syndrome	Not Autism	1	False	0.000290838584585555	0.0	3
8727	C4014780	OROFACIODIGITAL SYNDROME XIV	disease		Disease or Syndrome	Not Autism	1	False	0.000290838584585555	0.0	3
8728	C4225223	TREMOR, HEREDITARY ESSENTIAL, 5	disease		Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8729	C3553842	HYPOGONADOTROPIC HYPOGONADISM 9 WITH OR WITHOUT ANOSMIA	disease		Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8730	C0266524	Dysplasia of eye	disease		Congenital Abnormality	Not Autism	3	False	0.0006786233640329617	1.0339423535780186e-07	7
8731	C0266527	Hypoplasia of eye	disease		Congenital Abnormality	Not Autism	3	False	0.0006786233640329617	1.0339423535780186e-07	7
8732	C0311249	Cryptophthalmos	disease		Congenital Abnormality	Not Autism	3	False	0.0006786233640329617	1.0339423535780186e-07	7
8733	C4014848	NANOPHTHALMOS 4	disease		Disease or Syndrome	Not Autism	1	False	0.0003877847794474067	0.0	4
8734	C0265227	Schinzel-Giedion syndrome	disease	C05;C10;C16;C23;F01;F03	Disease or Syndrome	Not Autism	1	False	0.0004847309743092584	2.6872889896193617e-07	5
8735	C1266177	Dysembryoplastic neuroepithelial tumor	disease		Neoplastic Process	Not Autism	1	False	0.0004847309743092584	2.6872889896193617e-07	5
8736	C4015141	MENTAL RETARDATION, AUTOSOMAL DOMINANT 29	disease		Disease or Syndrome	Not Autism	1	False	0.0004847309743092584	2.6872889896193617e-07	5
8737	C0038131	Stammering	phenotype	C10;C23	Mental or Behavioral Dysfunction	Not Autism	1	False	0.0007755695588948134	0.0	8
8738	C0038506	Stuttering	phenotype	C10;C23	Mental or Behavioral Dysfunction	Not Autism	1	False	0.0007755695588948134	0.0	8
8739	C0454542	Stuttering, Acquired	phenotype	C10;C23	Sign or Symptom	Not Autism	1	False	0.0007755695588948134	0.0	8
8740	C0751527	Stuttering, Adult	phenotype	C10;C23	Sign or Symptom	Not Autism	1	False	0.0007755695588948134	0.0	8
8741	C0751528	Stuttering, Childhood	phenotype	C10;C23	Sign or Symptom	Not Autism	1	False	0.0007755695588948134	0.0	8
8742	C0751529	Stuttering, Developmental	phenotype	C10;C23	Sign or Symptom	Not Autism	1	False	0.0007755695588948134	0.0	8
8743	C2750246	Pitt-Hopkins-Like Syndrome 1	disease	C05;C10;C16	Disease or Syndrome	Not Autism	1	False	0.0007755695588948134	0.0	8
8744	C4014435	MENTAL RETARDATION, AUTOSOMAL DOMINANT 26	disease		Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8745	C4083045	PARKINSON DISEASE 11, AUTOSOMAL DOMINANT, SUSCEPTIBILITY TO	phenotype		Finding	Not Autism	1	False	9.694619486185167e-05	0.0	1
8746	C4225299	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 14	disease		Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8747	C2675204	Polyneuropathy, Hearing Loss, Ataxia, Retinitis Pigmentosa, And Cataract	disease	C10;C11;C16;C23	Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8748	C4310731	MUSCULAR DYSTROPHY, LIMB-GIRDLE, TYPE 2Y	disease		Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8749	C1863512	HYPERCHOLESTEROLEMIA, AUTOSOMAL RECESSIVE	disease	C18	Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
8750	C1838601	Retinitis Pigmentosa 11	disease	C11;C16	Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8751	C0406727	Orofaciodigital syndrome 4	disease	C05;C16	Disease or Syndrome	Not Autism	1	False	0.00019389238972370335	0.0	2
8752	C3553758	JOUBERT SYNDROME 18	disease		Disease or Syndrome	Not Autism	1	False	0.00019389238972370335	0.0	2
8753	C1836123	Goldberg-Shprintzen megacolon syndrome	disease	C05;C06;C16	Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8754	C0796121	Primrose syndrome	disease	C09;C10;C16;C18;C23;F01;F03	Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8755	C4225263	SENIOR-LOKEN SYNDROME 9	disease		Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8756	C0598226	Harlequin type ichthyosis	disease	C16;C17	Disease or Syndrome	Not Autism	1	False	0.0004847309743092584	0.0	5
8757	C1832550	Lamellar ichthyosis, type 2	disease	C16;C17	Congenital Abnormality	Not Autism	1	False	0.0004847309743092584	0.0	5
8758	C3810175	SHORT-RIB THORACIC DYSPLASIA 10 WITH OR WITHOUT POLYDACTYLY	disease		Disease or Syndrome	Not Autism	1	False	0.00019389238972370335	0.0	2
8759	C4225342	RETINITIS PIGMENTOSA 71	disease		Disease or Syndrome	Not Autism	1	False	0.00019389238972370335	0.0	2
8760	C0039483	Giant Cell Arteritis	disease	C10;C14;C17;C20	Disease or Syndrome	Not Autism	1	False	0.0008725157537566651	1.4350766623704982e-06	9
8761	C1833448	RHEUMATOID ARTHRITIS, SUSCEPTIBILITY TO	phenotype		Finding	Not Autism	1	False	0.0008725157537566651	1.4350766623704982e-06	9
8762	C1956391	Temporal Arteritis	disease	C10;C14;C17;C20	Disease or Syndrome	Not Autism	1	False	0.0008725157537566651	1.4350766623704982e-06	9
8763	C3277701	VITILIGO-ASSOCIATED MULTIPLE AUTOIMMUNE DISEASE SUSCEPTIBILITY 6	disease		Finding	Not Autism	1	False	0.0008725157537566651	1.4350766623704982e-06	9
8764	C0265218	Neu-Laxova syndrome	disease	C05;C10;C13;C16;C17;C23	Disease or Syndrome	Not Autism	2	False	0.00058167716917111	0.0006036038199775404	6
8765	C0580190	3-Phosphoglycerate dehydrogenase deficiency	disease		Disease or Syndrome	Not Autism	1	False	0.00019389238972370335	0.0	2
8766	C1866174	Phosphoglycerate Dehydrogenase Deficiency	disease	C05;C10;C16;C18;C23;F01	Disease or Syndrome	Not Autism	1	False	0.00019389238972370335	0.0	2
8767	C3809592	MITOCHONDRIAL DNA DEPLETION SYNDROME 13 (ENCEPHALOMYOPATHIC TYPE)	disease		Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8768	C3469605	PSEUDOHYPOALDOSTERONISM, TYPE IID	disease		Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8769	C3280026	HERMANSKY-PUDLAK SYNDROME 9	disease		Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
8770	C0342738	Beta-Hydroxyisobutyryl CoA Deacylase Deficiency	disease	C16;C18	Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8771	C1859722	Arthrogryposis renal dysfunction cholestasis syndrome	disease	C05;C06;C12;C13;C16	Disease or Syndrome	Not Autism	2	False	0.0003877847794474067	3.372490514795495e-05	4
8772	C1327916	REVESZ SYNDROME (disorder)	disease	C05;C18	Disease or Syndrome	Not Autism	1	False	0.0006786233640329617	1.5570723342857798e-05	7
8773	C3151445	DYSKERATOSIS CONGENITA, AUTOSOMAL DOMINANT, 3	disease		Disease or Syndrome	Not Autism	1	False	0.0006786233640329617	1.5570723342857798e-05	7
8774	C1849140	SPASTIC ATAXIA, CHARLEVOIX-SAGUENAY TYPE	disease	C05;C10;C16;C23	Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8775	C4479656	PERRAULT SYNDROME 6	disease		Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
8776	C1834692	NEURONOPATHY, DISTAL HEREDITARY MOTOR, TYPE IIA	disease	C10;C16	Disease or Syndrome	Not Autism	1	False	0.0003877847794474067	3.181622952298484e-08	4
8777	C1837552	CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2L (disorder)	disease		Disease or Syndrome	Not Autism	1	False	0.0003877847794474067	3.181622952298484e-08	4
8778	C1963905	Infantile free sialic acid storage disease	disease		Disease or Syndrome	Not Autism	1	False	0.0003877847794474067	0.0	4
8779	C2930923	N-Acetylneuraminic acid storage disease	disease	C10;C16;C18	Disease or Syndrome	Not Autism	1	False	0.0003877847794474067	0.0	4
8780	C1857588	Amaurosis hypertrichosis	disease	C11;C16;C17	Disease or Syndrome	Not Autism	1	False	0.00019389238972370335	0.0	2
8781	C2931074	Cone rod dystrophy amelogenesis imperfecta	disease	C07;C11;C16	Disease or Syndrome	Not Autism	1	False	0.00019389238972370335	0.0	2
8782	C3495589	Jalili syndrome	disease	C07;C11;C16	Disease or Syndrome	Not Autism	1	False	0.00019389238972370335	0.0	2
8783	C0392439	Acrodermatitis continua of Hallopeau	disease		Disease or Syndrome	Not Autism	2	False	0.0003877847794474067	0.0001486809104445191	4
8784	C2931276	Spastic paraplegia 17	disease	C10;C16	Disease or Syndrome	Not Autism	1	False	0.0008725157537566651	1.8306189644991e-05	9
8785	C4014700	ENCEPHALOPATHY, PROGRESSIVE, WITH OR WITHOUT LIPODYSTROPHY	disease		Disease or Syndrome	Not Autism	1	False	0.0008725157537566651	1.8306189644991e-05	9
8786	C0268525	5-oxoprolinase deficiency	disease	C16;C18	Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8787	C3280866	THIAMINE METABOLISM DYSFUNCTION SYNDROME 5 (EPISODIC ENCEPHALOPATHY TYPE)	disease		Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8788	C1842979	AUTOIMMUNE DISEASE, SUSCEPTIBILITY TO, 1	phenotype		Finding	Not Autism	1	False	0.0	0.0	0
8789	C1858380	COLORECTAL CANCER, HEREDITARY NONPOLYPOSIS, TYPE 7 (disorder)	disease	C04;C06;C16;C18	Neoplastic Process	Not Autism	1	False	0.0	0.0	0
8790	C1858392	NEPHRONOPHTHISIS 3	disease	C12;C13	Disease or Syndrome	Not Autism	1	False	0.0003877847794474067	1.3515323760159184e-07	4
8791	C2673883	RENAL-HEPATIC-PANCREATIC DYSPLASIA	disease		Disease or Syndrome	Not Autism	2	False	0.0006786233640329617	0.00011931176806056008	7
8792	C2673885	Renal hepatic pancreatic dysplasia Dandy Walker cyst	disease	C04;C06;C10;C16	Disease or Syndrome	Not Autism	1	False	0.0003877847794474067	1.3515323760159184e-07	4
8793	C3715199	RENAL-HEPATIC-PANCREATIC DYSPLASIA 1	disease		Disease or Syndrome	Not Autism	1	False	0.0003877847794474067	1.3515323760159184e-07	4
8794	C0085106	Familial benign pemphigus	disease	C16;C17	Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8795	C1969809	Isobutyryl-CoA dehydrogenase deficiency	disease	C16;C18	Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8796	C4479588	IMMUNODEFICIENCY 52	disease		Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8797	C0036400	Scimitar Syndrome	disease	C08;C14;C16	Congenital Abnormality	Not Autism	1	False	0.0	0.0	0
8798	C4310663	SUDDEN CARDIAC FAILURE, ALCOHOL-INDUCED	disease		Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
8799	C4310664	SUDDEN CARDIAC FAILURE, INFANTILE	disease		Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
8800	C4310706	JOUBERT SYNDROME 27	disease		Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8801	C4013764	MENTAL RETARDATION WITH LANGUAGE IMPAIRMENT AND WITH OR WITHOUT AUTISTIC FEATURES	disease		Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
8802	C3554607	MITOCHONDRIAL COMPLEX III DEFICIENCY, NUCLEAR TYPE 4	disease		Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
8803	C4085597	CHOPS SYNDROME	disease		Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
8804	C1865872	NEPHRONOPHTHISIS 2	disease	C12;C13	Disease or Syndrome	Not Autism	5	False	0.0008725157537566651	0.0007188847076063622	9
8805	C4310622	ANTERIOR SEGMENT DYSGENESIS 8	disease		Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
8806	C0270733	Striatonigral Degeneration	disease	C10	Disease or Syndrome	Not Autism	1	False	0.0004847309743092584	0.0	5
8807	C0393571	Multiple System Atrophy	phenotype	C10	Pathologic Function	Not Autism	1	False	0.0004847309743092584	0.0	5
8808	C0393911	Pure Autonomic Failure	disease	C10	Disease or Syndrome	Not Autism	1	False	0.0004847309743092584	0.0	5
8809	C3551954	COENZYME Q10 DEFICIENCY, PRIMARY, 1	disease		Disease or Syndrome	Not Autism	2	False	0.0006786233640329617	0.0002831718895061151	7
8810	C3714927	MULTIPLE SYSTEM ATROPHY 1, SUSCEPTIBILITY TO	disease		Finding	Not Autism	1	False	0.0004847309743092584	0.0	5
8811	C1859567	BARDET-BIEDL SYNDROME 9	disease	C10;C16	Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8812	C4014419	XIA-GIBBS SYNDROME	disease		Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8813	C3276432	MULTIPLE MITOCHONDRIAL DYSFUNCTIONS SYNDROME 1	disease		Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
8814	C3502075	Multiple Mitochondrial Dysfunctions Syndrome	disease	C18	Disease or Syndrome	Not Autism	3	False	0.00058167716917111	0.0005945920491148937	6
8815	C1848552	Methylmalonic Aciduria and Homocystinuria, CblD Type	disease	C16;C18	Disease or Syndrome	Not Autism	1	False	0.00019389238972370335	0.0	2
8816	C1848553	Homocystinuria, CblD Type, Variant 1	disease	C16;C18	Disease or Syndrome	Not Autism	1	False	0.00019389238972370335	0.0	2
8817	C1848554	Methylmalonic Aciduria, CblD Type, Variant 2	disease	C16;C18	Disease or Syndrome	Not Autism	1	False	0.00019389238972370335	0.0	2
8818	C1845070	Rolandic Epilepsy, Mental Retardation, and Speech Dyspraxia, X-Linked	disease	C10;C16;C23;F01;F03	Disease or Syndrome	Not Autism	1	False	0.000290838584585555	0.0	3
8819	C3280153	MENTAL RETARDATION, AUTOSOMAL RECESSIVE 17	disease		Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
8820	C1846145	MENTAL RETARDATION, X-LINKED, SYNDROMIC 11	disease	C10;C16	Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8821	C1857970	Hypobetalipoproteinemia, Familial, 2	disease	C16;C18	Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8822	C1853202	PARKINSON DISEASE 13, AUTOSOMAL DOMINANT, SUSCEPTIBILITY TO	disease		Finding	Not Autism	1	False	9.694619486185167e-05	0.0	1
8823	C4310650	3-METHYLGLUTACONIC ACIDURIA, TYPE VIII	disease		Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
8824	C1842687	PONTOCEREBELLAR HYPOPLASIA TYPE 3 (disorder)	disease	C10;C16	Congenital Abnormality; Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8825	C0349633	Hairy cell leukemia variant	disease		Neoplastic Process	Not Autism	1	False	0.0	0.0	0
8826	C3809332	T-CELL RECEPTOR-ALPHA/BETA DEFICIENCY	disease		Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8827	C4225419	RITSCHER-SCHINZEL SYNDROME 2	disease		Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
8828	C1835829	Immunodeficiency due to Defect in MAPBP-Interacting Protein	disease	C20	Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8829	C4085595	AL-RAQAD SYNDROME	disease		Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8830	C1838258	Osteopetrosis and infantile neuroaxonal dystrophy	disease	C05;C10	Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
8831	C1968603	Osteopetrosis, Autosomal Recessive 5	disease	C05	Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
8832	C1970173	Acyl-CoA Dehydrogenase Family, Member 9, Deficiency of	disease	C05;C10;C14;C16;C18;C23	Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8833	C1836916	POSTERIOR COLUMN ATAXIA WITH RETINITIS PIGMENTOSA	disease	C10;C11;C16;C23	Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8834	C0272137	Tn Syndrome	disease	C20	Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8835	C4085873	LUSCAN-LUMISH SYNDROME	disease		Disease or Syndrome	Not Autism	1	False	0.0009694619486185168	2.2365370073005664e-05	10
8836	C4084840	FANCONI ANEMIA, COMPLEMENTATION GROUP T	disease		Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8837	C4225325	FRONTOTEMPORAL DEMENTIA AND/OR AMYOTROPHIC LATERAL SCLEROSIS 4	disease		Disease or Syndrome	Not Autism	1	False	0.000290838584585555	0.00016695823760793459	3
8838	C3810138	ARRHYTHMOGENIC RIGHT VENTRICULAR DYSPLASIA, FAMILIAL, 13	disease		Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8839	C0220687	KBG syndrome	disease	C05;C07;C10;C16;C23;F01;F03	Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
8840	C4304594	16q24.3 microdeletion syndrome	disease		Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
8841	C0751552	Malignant neoplasm of thymus	disease	C04;C15	Neoplastic Process	Not Autism	1	False	0.0004847309743092584	1.2364972928752246e-06	5
8842	C3554478	OSTEOPETROSIS, AUTOSOMAL RECESSIVE 8	disease		Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
8843	C3280471	OVARIAN DYSGENESIS 3	disease		Disease or Syndrome	Not Autism	1	False	0.00019389238972370335	0.0	2
8844	C1858695	Chudley-Mccullough syndrome	disease	C04;C09;C10;C16;C23	Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8845	C0271287	Schnyder crystalline corneal dystrophy	disease	C11;C16	Disease or Syndrome	Not Autism	1	False	0.0003877847794474067	7.561278150747522e-05	4
8846	C4225332	LEUKODYSTROPHY, HYPOMYELINATING, 10	disease		Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8847	C3714932	MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (LIMB-GIRDLE), TYPE C, 14	disease		Disease or Syndrome	Not Autism	1	False	0.00019389238972370335	0.0	2
8848	C3809216	MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES), TYPE A, 14	disease		Disease or Syndrome	Not Autism	1	False	0.00019389238972370335	0.0	2
8849	C3809221	MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH MENTAL RETARDATION), TYPE B, 14	disease		Disease or Syndrome	Not Autism	1	False	0.00019389238972370335	0.0	2
8850	C3809738	ALACRIMA, ACHALASIA, AND MENTAL RETARDATION SYNDROME	disease		Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
8851	C4310741	HYPERURICEMIC NEPHROPATHY, FAMILIAL JUVENILE, 4	disease		Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8852	C2930997	Congenital disorder of glycosylation type 1C	disease	C16;C18	Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8853	C3809845	EHLERS-DANLOS SYNDROME, MUSCULOCONTRACTURAL TYPE, 2	disease		Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
8854	C3150411	MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES), TYPE A, 2	disease		Disease or Syndrome	Not Autism	1	False	0.00019389238972370335	0.0	2
8855	C3150416	MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH MENTAL RETARDATION), TYPE B, 2	disease		Disease or Syndrome	Not Autism	1	False	0.00019389238972370335	0.0	2
8856	C3150418	MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (LIMB-GIRDLE), TYPE C, 2	disease		Disease or Syndrome	Not Autism	1	False	0.00019389238972370335	0.0	2
8857	C0345382	Gorlin Chaudhry Moss syndrome	disease	C05;C14;C16;C17	Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
8858	C2931653	Petty Laxova Wiedemann syndrome	disease	C16;C18;C23	Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
8859	C1853892	Dimethylglycine Dehydrogenase Deficiency	disease	C16;C18	Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8860	C1970253	Phosphoserine Aminotransferase Deficiency	disease	C05;C10;C16;C23;F01	Disease or Syndrome	Not Autism	1	False	0.00019389238972370335	0.0	2
8861	C4015019	NEU-LAXOVA SYNDROME 2	disease		Disease or Syndrome	Not Autism	1	False	0.00019389238972370335	0.0	2
8862	C3275459	AMYOTROPHIC LATERAL SCLEROSIS 15, WITH OR WITHOUT FRONTOTEMPORAL DEMENTIA	disease		Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8863	C4539873	MICROCEPHALY, SHORT STATURE, AND LIMB ABNORMALITIES	disease		Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
8864	C0026266	Mitral Valve Insufficiency	phenotype	C14	Pathologic Function	Not Autism	1	False	9.694619486185167e-05	0.0	1
8865	C3280798	CUTIS LAXA, AUTOSOMAL RECESSIVE, TYPE IB	disease		Disease or Syndrome	Not Autism	1	False	0.00019389238972370335	0.0	2
8866	C1853733	HEMOCHROMATOSIS, TYPE 4	disease	C16;C18	Disease or Syndrome	Not Autism	1	False	0.00058167716917111	3.6634269343304095e-07	6
8867	C1970237	Microphthalmia, Isolated 3	disease	C11;C16	Disease or Syndrome	Not Autism	1	False	0.00019389238972370335	0.0	2
8868	C0010035	Hereditary corneal dystrophy	group	C11;C16	Disease or Syndrome	Not Autism	1	False	0.0012603005332040718	1.1466954106729754e-07	13
8869	C0014008	Empty Sella Syndrome	disease	C10;C19	Disease or Syndrome	Not Autism	1	False	0.0012603005332040718	1.1466954106729754e-07	13
8870	C0018179	Granular Dystrophy, Corneal	disease	C11;C16	Disease or Syndrome	Not Autism	1	False	0.0012603005332040718	1.1466954106729754e-07	13
8871	C0018245	Groenouw's Dystrophies	disease	C11;C16	Disease or Syndrome	Not Autism	1	False	0.0012603005332040718	1.1466954106729754e-07	13
8872	C0038457	Stromal Dystrophies, Corneal	group	C11;C16	Disease or Syndrome	Not Autism	1	False	0.0012603005332040718	1.1466954106729754e-07	13
8873	C0271574	Empty Sella Syndrome, Primary	disease	C10;C19	Disease or Syndrome	Not Autism	1	False	0.0012603005332040718	1.1466954106729754e-07	13
8874	C0751097	Empty Sella Syndrome, Secondary	disease	C10;C19	Disease or Syndrome	Not Autism	1	False	0.0012603005332040718	1.1466954106729754e-07	13
8875	C1835677	Keratoconus 1	disease	C11	Disease or Syndrome	Not Autism	1	False	0.0012603005332040718	1.1466954106729754e-07	13
8876	C3280099	CRANIOFACIAL ANOMALIES AND ANTERIOR SEGMENT DYSGENESIS SYNDROME	disease		Disease or Syndrome	Not Autism	1	False	0.0012603005332040718	1.1466954106729754e-07	13
8877	C0157743	Vibratory urticaria	disease		Disease or Syndrome	Not Autism	1	False	0.000290838584585555	0.0	3
8878	C0473546	Vibratory angioedema	disease	C14;C17;C20	Disease or Syndrome	Not Autism	1	False	0.000290838584585555	0.0	3
8879	C1852145	Familial dermographism	disease	C17;C20	Disease or Syndrome	Not Autism	1	False	0.000290838584585555	0.0	3
8880	C1852146	DERMODISTORTIVE URTICARIA	disease	C17;C20	Disease or Syndrome	Not Autism	1	False	0.000290838584585555	0.0	3
8881	C0011311	Dengue Fever	disease	C02	Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
8882	C2749861	MITOCHONDRIAL DNA DEPLETION SYNDROME 8A (ENCEPHALOMYOPATHIC TYPE WITH RENAL TUBULOPATHY)	disease		Disease or Syndrome	Not Autism	1	False	0.0019389238972370335	0.00014554536319218657	20
8883	C2751319	Progressive External Ophthalmoplegia With Mitochondrial Dna Deletions, Autosomal Dominant, 5	disease	C05;C10;C11;C18;C23	Disease or Syndrome	Not Autism	1	False	0.0019389238972370335	0.00014554536319218657	20
8884	C3150172	MITOCHONDRIAL DNA DEPLETION SYNDROME 8B (MNGIE TYPE)	disease		Disease or Syndrome	Not Autism	1	False	0.0019389238972370335	0.00014554536319218657	20
8885	C4511138	Adult-onset chronic progressive external ophthalmoplegia with mitochondrial myopathy	disease		Disease or Syndrome	Not Autism	2	False	0.0007755695588948134	0.0001486809104445191	8
8886	C0877024	Schimke immunoosseous dysplasia	disease	C05;C08;C12;C13;C14;C16;C20	Congenital Abnormality	Not Autism	1	False	0.0	0.0	0
8887	C3150657	BIRBECK GRANULE DEFICIENCY	disease		Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8888	C1846632	Thyroid Dyshormonogenesis 6	disease	C05;C16;C19	Disease or Syndrome	Not Autism	1	False	0.000290838584585555	0.0	3
8889	C0000809	Abortion, Habitual	disease	C13	Disease or Syndrome	Not Autism	1	False	0.000290838584585555	0.0	3
8890	C0232981	Arrest of spermatogenesis	phenotype	C12	Pathologic Function	Not Autism	1	False	0.000290838584585555	0.0	3
8891	C3279437	PREGNANCY LOSS, RECURRENT, 4	phenotype		Finding	Not Autism	1	False	0.000290838584585555	0.0	3
8892	C3554687	IL21R IMMUNODEFICIENCY	disease		Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
8893	C1864499	Renal Tubular Acidosis, Distal, Autosomal Recessive, with Late-Onset Sensorineural Hearing Loss	disease	C09;C10;C12;C13;C16;C18;C23	Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
8894	C1855033	Mitochondrial myopathy with lactic acidosis	disease	C05;C09;C10;C18;C23	Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8895	C4479636	INTELLECTUAL DEVELOPMENTAL DISORDER WITH NEUROPSYCHIATRIC FEATURES	disease		Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8896	C1835888	Diarrhea 4, Malabsorptive, Congenital	disease	C06;C18;C23	Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8897	C1864695	Giant Axonal Neuropathy, Autosomal Dominant	disease	C10;C16	Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
8898	C4013360	GIANT AXONAL NEUROPATHY 2, AUTOSOMAL DOMINANT	disease		Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
8899	C0265267	Congenital Hemidysplasia with Ichthyosiform Erythroderma and Limb Defects	disease	C05;C16;C17	Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
8900	C3151781	CK SYNDROME	disease		Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
